0,3,52,56,78,86,81,53,48,81,53,7,99,63,18,76,16,30,10,33,87,75,95,61,54,71,76,26,59,15,32,56,60,69,96,41,52,16,90,30,87,10,31,63,39,4,11,80,57,11,35,89,51,28,53,22,51,22,17,6,70,29,66,49,54,52,11,3,66,35,48,20,32,14,38,6,6,67,51,5,51,43,78,83,93,38,40,17,42,42,12,26,57,71,33,45,15,53,93,11,22,10,82,75,79,30,79,76,76,52,92,10,53,62,17,2,19,93,56,58,46,61,54,91,96,76,49,10,11,92,0,52,22,55,31,3,81,24,68,5,71,30,4,55,51,80,50,60,0,73,65,82,13,37,37,39,74,68,76,84,65,47,36,35,13,10,15,38,74,99,1,30,43,23,31,64,31,37,93,33,14,0,21,17,75,51,73,12,54,39,13,5,39,84,3,75,70,55,88,12,70,3,98,99,0,14,96,98,55,52,64,31,88,88,70,90,27,69,81,42,82,48,77,44,7,90,2,48,61,41,78,7,86,48,44,55,85,91,29,69,82,24,74,48,38,61,23,78,6,60,90,21,48,26,16,71,31,36,99,58,25,94,82,4,7,6,7,79,26,29,65,90,3,57,87,37,65,2,4,20,17,6,24,80,61,92,47,77,56,54,0,87,51,96,19,69,24,7,78,87,74,4,28,47,92,34,3,20,93,95,31,54,28,37,12,76,89,34,70,74,12,60,8,59,41,67,62,5,89,89,57,12,82,35,35,51,37,18,64,29,59,67,10,78,89,4,30,65,59,20,15,92,80,19,25,10,24,61,46,56,57,46,36,25,51,30,73,0,55,84,80,51,70,51,79,66,91,69,53,92,31,20,81,46,82,15,31,37,55,36,25,53,3,80,77,83,22,33,39,30,34,20,18,90,38,96,43,2,92,45,36,27,20,77,92,43,94,25,48,52,89,90,43,59,86,39,34,33,47,83,61,45,92,90,87,67,32,93,35,19,56,86,39,21,61,79,43,26,88,42,54,40,72,48,3,77,42,84,37,4,89,9,47,50,67,11,78,86,72,90,34,14,49,13,23,35,74,22,96,66,47,50,92,79,93,45,24,25,71,4,46,99,71,78,37,32,89,70,66,56
42,0,26,41,55,79,47,11,5,65,55,86,38,14,65,29,20,71,75,6,27,60,24,66,13,21,5,41,3,2,89,53,16,51,64,7,58,87,18,44,30,0,45,57,67,90,45,24,90,15,59,27,90,66,67,75,10,79,17,2,50,75,10,7,80,25,96,26,40,5,82,83,28,75,83,8,87,79,29,97,35,54,80,19,98,90,41,67,73,48,18,9,10,42,66,6,16,59,66,1,69,37,60,87,60,10,95,16,12,99,80,77,80,24,10,46,2,5,59,13,25,42,92,4,92,47,85,95,34,56,32,82,35,12,50,70,42,7,50,7,38,89,82,21,58,73,78,14,55,78,74,5,39,13,98,30,19,61,21,9,43,3,31,68,45,32,17,34,51,13,90,11,96,87,80,52,60,92,71,15,59,13,26,88,47,24,40,71,32,24,94,73,12,7,36,38,63,27,80,52,32,49,20,13,53,49,65,47,61,50,94,73,68,34,55,44,36,34,85,47,74,20,2,68,24,89,32,26,71,99,96,55,34,62,64,9,30,94,37,14,93,69,93,98,60,54,72,48,94,25,26,71,93,9,73,59,95,65,61,53,86,69,49,24,37,59,52,53,12,39,63,54,39,30,22,78,16,81,40,34,81,63,42,65,74,97,52,33,6,8,28,31,50,41,89,11,15,9,54,52,80,46,39,93,57,65,10,46,25,6,83,55,73,48,88,84,24,79,21,92,54,52,91,98,89,81,28,8,97,7,87,88,22,22,72,71,51,87,80,14,59,46,51,61,90,89,18,8,90,73,21,74,61,15,13,34,90,59,26,74,14,47,64,76,46,89,89,50,97,42,81,32,67,89,73,28,46,1,55,8,55,85,2,71,21,34,26,36,40,32,11,26,81,86,18,86,69,43,96,18,72,76,30,30,51,8,70,10,50,30,38,94,35,32,99,0,18,33,42,60,38,98,10,24,54,31,88,51,91,56,36,29,71,23,52,14,67,99,25,70,64,13,92,84,2,62,98,26,65,34,14,52,50,6,83,53,45,46,7,73,91,22,88,24,72,86,1,11,4,26,66,54,70,2,43,66,72,9,41,93,8,75,29,26,47,63,13,15,7,78,77,80,10,3,82,29,96,4,71,68
94,46,0,77,26,38,57,15,36,29,54,3,55,31,87,30,37,73,47,70,19,56,66,18,36,41,64,25,9,19,43,99,19,9,0,27,91,71,37,7,39,72,64,32,88,99,69,60,71,61,66,51,89,26,35,97,67,60,46,83,15,81,12,27,65,39,57,70,70,52,36,30,40,76,86,12,23,43,55,36,76,4,28,75,58,68,35,12,35,82,97,84,70,39,47,8,7,13,71,38,79,87,64,21,6,0,91,14,66,18,15,42,0,18,41,36,27,89,27,79,43,9,25,23,26,97,87,66,4,28,68,65,22,65,1,92,37,67,12,85,17,88,82,33,41,71,86,35,22,49,74,26,23,13,82,10,85,44,12,0,3,75,27,28,19,79,17,91,28,77,40,25,14,9,40,87,4,3,16,91,51,40,5,17,52,21,92,44,75,28,89,47,22,50,15,81,51,21,77,68,43,65,6,70,25,69,96,62,43,41,47,21,49,92,79,21,15,79,81,0,45,87,91,25,29,81,41,17,2,50,88,90,87,22,38,57,42,51,9,31,97,95,27,46,6,1,62,37,73,0,99,65,13,54,73,92,65,97,81,72,35,37,95,50,93,3,44,0,83,50,8,73,80,85,85,28,37,60,25,3,52,48,42,65,62,10,21,24,3,99,21,55,14,71,25,78,95,20,24,34,71,69,26,71,6,38,60,37,47,61,35,74,54,0,92,62,10,96,62,85,66,22,95,48,0,54,50,18,0,30,62,10,23,77,83,21,79,25,4,40,31,22,31,88,82,16,97,71,30,24,6,47,70,43,60,57,74,27,31,76,30,27,47,1,25,10,33,50,49,11,25,50,35,86,28,53,25,25,15,48,63,52,87,60,17,55,80,83,75,65,53,81,43,59,25,33,2,3,18,7,83,63,82,25,53,1,26,39,13,82,68,7,54,95,40,84,85,31,35,14,18,40,98,80,6,97,78,61,10,59,99,29,1,39,38,52,47,97,66,44,44,20,90,95,45,9,54,21,50,28,32,6,70,85,7,36,14,80,78,44,32,34,56,91,64,79,25,27,4,91,7,2,55,9,35,41,15,25,70,20,70,73,27,28,56,62,28,82,51,54,87,48,54,85,71,25,99,72,65,64
30,53,80,0,34,2,82,98,34,94,27,27,10,94,72,56,59,93,84,24,88,13,44,90,66,4,44,21,55,10,71,94,59,90,70,68,73,15,96,44,0,71,93,91,23,95,98,79,71,30,84,20,19,62,21,73,49,44,3,15,27,33,96,24,52,75,37,89,16,96,40,32,69,71,17,64,29,32,98,58,95,77,87,52,31,50,35,83,35,70,36,36,84,68,60,13,96,16,91,92,77,90,54,66,51,49,14,49,89,12,46,20,35,68,50,17,29,58,95,47,5,45,92,45,4,38,0,55,32,13,66,58,45,81,51,83,77,34,32,77,35,47,58,42,71,0,63,58,0,57,96,34,55,24,82,87,9,70,52,96,25,58,1,42,75,15,51,99,9,95,13,85,57,75,92,29,94,37,54,68,18,49,78,57,94,57,45,20,73,36,25,35,34,96,11,14,87,70,14,23,18,45,9,52,52,78,0,38,10,88,67,81,84,16,66,7,92,97,69,26,10,79,20,41,54,29,78,43,97,89,35,29,21,35,50,53,35,59,32,90,5,20,15,32,76,62,37,75,89,77,60,15,67,62,33,3,95,27,39,64,21,40,80,44,32,21,99,89,30,23,30,40,96,74,17,91,21,51,30,3,42,24,5,18,18,38,55,1,68,4,62,47,98,5,47,41,1,70,20,20,87,75,17,89,90,22,78,72,98,10,95,18,55,58,68,0,28,40,91,36,10,36,63,35,46,78,12,51,75,70,69,59,22,8,4,72,3,86,19,70,19,22,20,7,15,23,74,52,80,38,38,95,26,26,21,34,67,34,63,8,25,68,56,26,86,43,51,43,73,93,52,40,86,13,26,82,36,20,23,56,66,23,61,45,56,19,22,93,0,88,19,90,47,85,24,95,2,28,0,52,28,9,99,43,93,64,46,86,72,30,1,50,93,82,0,64,25,6,18,2,21,65,48,64,33,35,9,99,70,99,43,10,68,77,43,28,64,97,8,17,49,50,24,24,28,63,71,44,9,90,51,65,98,63,8,45,48,79,44,76,76,44,81,67,70,35,22,41,86,92,82,38,71,97,39,33,39,75,51,77,86,19,44,28,52,21,47,92,45,30,28,89,0,48,8,83,95,42,98,90
94,8,56,15,0,1,27,81,56,27,67,97,49,85,93,32,28,59,29,66,62,26,87,35,10,10,77,39,68,69,2,8,12,90,46,17,73,70,41,80,99,22,27,73,81,72,48,70,15,65,4,13,58,91,87,57,80,31,31,60,17,75,79,40,62,33,70,82,40,57,80,31,2,66,32,20,11,40,37,35,96,33,38,69,60,11,60,64,69,74,95,87,57,8,95,33,62,10,13,40,12,56,24,81,80,28,19,65,2,85,9,41,46,66,97,50,26,95,22,36,90,38,94,83,5,13,35,64,29,5,69,27,65,68,50,30,94,45,32,74,94,44,98,96,84,82,26,55,11,0,21,91,63,64,68,8,35,66,66,88,78,25,45,21,17,81,26,40,0,46,94,63,3,72,55,35,15,96,91,3,98,96,44,82,92,97,50,90,61,76,34,92,49,8,12,68,73,46,28,57,88,74,51,76,53,93,35,16,32,46,75,21,51,37,94,11,91,11,30,53,42,75,0,59,71,72,56,2,11,11,52,69,90,38,94,32,61,81,94,7,19,87,5,16,95,60,92,22,81,33,71,70,34,45,20,29,5,13,53,87,10,99,93,8,65,50,15,64,12,91,52,56,96,10,86,35,76,37,59,32,11,13,26,93,3,63,42,38,67,9,17,91,84,89,63,84,88,20,33,64,93,58,11,25,17,99,80,92,48,42,67,37,28,16,59,15,61,66,27,88,15,6,33,94,83,59,68,68,52,67,71,75,25,72,60,84,4,61,4,16,20,6,97,41,22,29,67,15,72,12,87,41,93,2,6,85,11,67,81,76,28,10,7,34,98,80,40,71,42,30,6,45,10,22,28,28,78,44,6,84,22,96,23,64,88,37,13,67,4,56,41,58,93,2,45,66,17,32,99,40,67,63,37,47,58,95,66,22,86,96,21,45,54,47,80,12,32,11,90,41,27,93,84,59,10,31,52,23,25,43,76,43,19,42,98,4,83,19,21,16,0,46,8,35,54,10,40,46,45,18,77,71,33,91,63,72,16,63,18,64,60,47,39,93,55,27,84,49,5,50,42,90,22,38,97,25,29,3,91,21,16,37,43,51,54,94,24,15,65,77,15,77,76,54,8,72,38,91,52,85
80,63,74,15,62,0,26,64,96,45,68,1,0,82,0,83,93,6,83,75,91,27,76,36,99,35,30,13,96,27,15,29,63,95,79,27,33,24,56,95,30,34,3,83,0,13,46,40,1,23,54,89,4,59,76,3,60,47,45,61,38,2,39,54,13,67,0,12,9,47,34,46,24,42,26,29,41,2,71,87,27,14,39,57,99,11,88,21,13,87,86,25,54,71,31,93,19,51,21,44,10,60,69,40,92,38,27,19,22,98,95,6,32,36,3,64,40,0,95,93,73,63,30,85,65,99,78,31,56,53,4,3,58,68,69,64,17,77,9,97,96,53,97,97,52,73,73,26,18,6,79,13,5,54,43,71,56,40,65,25,36,71,20,54,59,75,23,53,11,91,91,1,70,3,36,14,24,42,45,5,42,61,5,94,93,91,61,87,22,78,32,44,89,27,71,60,8,7,35,60,88,68,51,28,27,70,40,91,85,9,20,88,55,55,94,18,60,34,56,0,81,47,4,80,38,32,66,31,47,14,43,17,28,85,79,92,54,90,18,26,24,41,32,41,43,95,44,20,43,95,58,77,26,22,72,4,56,42,45,50,94,64,80,30,12,89,26,32,90,17,32,45,30,13,24,55,39,95,51,92,62,65,96,80,55,55,70,48,67,91,49,24,24,80,98,65,85,96,39,7,88,1,48,47,86,65,55,65,78,46,71,55,64,6,35,0,74,50,40,24,24,5,11,21,20,81,0,61,64,69,86,59,45,14,98,44,86,74,41,98,87,33,83,87,70,34,86,41,78,38,72,77,48,73,47,3,31,37,48,37,87,27,17,16,44,41,16,32,40,79,78,99,45,77,48,58,41,53,51,2,0,80,54,52,49,4,36,76,77,52,36,70,93,88,36,39,57,80,73,6,52,61,69,49,41,2,30,46,69,47,30,84,42,15,18,4,45,52,35,59,91,98,99,45,19,8,63,15,0,96,60,18,41,51,40,9,34,49,71,50,8,74,86,37,32,79,41,99,28,68,59,76,49,58,94,31,90,68,96,22,75,78,79,7,99,58,35,38,97,97,95,55,60,81,65,81,4,45,94,68,76,81,52,30,10,72,36,24,35,47,71,67,86,55,13,49,83,31,10,58
9,17,63,35,53,67,0,29,16,62,51,33,89,45,5,4,82,70,53,11,25,48,16,23,94,18,25,50,97,28,74,73,81,57,33,2,79,61,13,20,34,74,99,74,89,11,46,26,99,82,37,0,76,44,99,79,21,62,63,55,27,22,72,58,66,35,24,25,27,18,6,54,31,15,53,22,18,6,68,22,34,28,26,1,65,84,60,18,34,31,70,59,77,45,28,22,11,42,40,54,71,60,62,95,42,55,79,68,48,34,52,89,81,71,8,10,71,47,1,88,27,53,86,94,76,35,42,54,27,99,51,26,74,27,2,15,21,24,71,41,85,67,71,38,48,93,47,66,71,97,78,48,76,38,24,29,20,39,51,68,85,8,29,89,59,8,72,76,89,81,42,1,50,33,82,12,10,43,91,99,21,35,31,98,53,6,55,98,34,29,49,92,31,38,2,81,35,22,25,4,52,30,20,76,67,7,44,65,45,91,21,66,29,1,43,40,99,44,43,48,40,97,59,68,89,68,11,91,45,73,30,43,1,63,61,46,9,25,88,80,21,54,73,36,96,37,69,63,30,48,43,45,94,18,84,18,46,20,64,14,15,98,5,18,43,58,18,61,48,24,42,54,38,44,7,64,41,41,13,59,29,98,29,76,79,94,52,8,60,45,19,69,95,37,32,44,94,25,5,75,6,16,8,42,11,84,81,63,31,53,64,10,65,4,4,30,48,28,99,92,81,8,94,89,86,12,73,79,25,91,83,77,75,16,30,69,10,28,66,80,98,52,63,51,26,48,64,32,33,46,80,22,83,11,61,43,12,51,40,8,48,17,29,20,29,12,33,38,26,31,7,40,61,74,28,93,85,6,84,79,57,61,10,91,57,26,71,4,62,49,43,26,0,35,79,95,89,78,95,15,92,92,86,77,19,42,6,91,49,58,22,8,61,27,71,61,10,63,40,53,34,40,32,66,36,46,64,9,93,50,37,16,41,95,81,96,37,27,27,81,92,94,8,0,41,67,88,16,17,30,7,78,7,29,79,28,90,27,18,11,86,71,94,55,4,60,90,14,39,42,78,89,20,26,75,20,9,21,96,46,25,31,18,58,21,71,60,56,50,73,42,92,19,52,58,30,27,40,84,67
38,98,74,39,75,77,58,0,21,81,57,80,9,19,30,84,15,39,95,81,14,59,23,73,90,55,98,17,54,32,76,9,13,20,68,41,26,25,30,16,5,70,41,43,52,3,0,61,20,5,38,51,15,58,24,51,77,56,72,36,70,43,87,27,11,25,91,24,7,98,12,11,20,89,23,46,22,61,51,67,41,98,86,60,79,49,58,41,25,64,37,19,6,85,3,53,85,62,4,37,42,39,80,74,48,72,64,55,42,17,72,28,81,31,12,92,19,61,14,81,13,56,68,78,10,2,64,37,39,47,79,41,62,82,48,98,24,39,48,80,58,27,10,21,59,15,55,65,49,28,58,96,35,14,45,47,97,93,23,84,7,75,19,38,33,9,10,71,20,33,94,98,56,23,3,78,71,20,57,52,43,77,78,26,12,76,62,75,86,70,97,84,85,56,15,14,3,61,44,78,96,48,8,27,15,53,91,20,33,66,5,37,61,21,26,4,81,23,10,59,47,42,28,47,66,69,32,54,62,45,21,59,93,61,31,45,48,1,62,16,91,52,14,13,70,13,51,83,71,47,35,44,8,33,14,66,48,25,99,37,67,88,55,27,99,70,95,65,19,63,47,72,74,18,75,32,83,72,65,94,65,92,73,48,47,99,60,35,4,37,63,95,81,16,86,41,93,12,36,94,74,50,54,94,11,76,76,59,87,93,10,31,9,61,7,56,36,55,8,4,33,92,2,18,88,63,68,81,70,87,77,20,68,89,99,1,13,90,91,60,14,43,10,88,52,91,3,18,30,60,79,43,56,48,30,46,66,8,28,51,31,66,11,22,97,27,99,77,70,42,0,83,99,9,36,47,91,89,19,66,29,2,39,64,70,22,74,79,8,14,23,28,86,5,48,44,96,4,98,51,15,80,10,77,64,47,4,44,99,90,66,25,36,50,46,36,63,88,52,43,20,32,31,26,89,98,31,69,25,68,92,53,97,95,80,0,79,9,71,89,51,34,78,67,86,79,61,90,51,74,6,14,90,24,87,62,21,46,16,42,36,35,73,20,82,83,48,1,99,26,32,36,97,7,96,68,95,15,4,93,86,22,48,76,37,25,48,63,38,88,91,80,39,36,94,22,92,47,52,5
84,88,5,1,28,2,89,72,0,39,15,54,87,14,7,67,32,79,99,67,1,82,61,49,12,16,68,83,30,33,97,64,99,77,48,24,53,97,12,89,76,22,7,48,69,7,34,98,50,72,98,40,45,87,42,78,58,94,20,61,6,35,78,45,40,44,60,50,66,88,90,28,81,87,89,61,39,82,20,28,99,70,50,29,47,75,28,5,34,99,89,35,39,1,91,79,81,19,1,25,17,49,71,30,87,80,45,3,75,31,11,71,64,46,63,86,90,38,48,16,0,93,62,36,53,60,47,79,46,75,49,9,10,17,71,62,51,95,62,91,28,34,18,13,46,20,35,9,3,70,69,91,82,84,38,66,91,83,50,11,9,67,16,23,99,84,25,87,47,96,94,42,92,89,44,79,52,49,76,39,29,75,41,69,43,14,49,62,79,1,22,10,72,89,32,80,70,29,4,93,70,22,18,74,90,66,15,86,92,34,36,32,80,62,38,52,98,17,77,5,35,28,88,72,31,88,59,20,21,78,33,47,22,38,84,35,77,99,75,46,77,4,39,43,39,16,53,64,47,2,79,44,54,3,74,25,58,4,16,51,84,19,61,53,57,88,4,54,50,59,34,87,70,51,39,29,6,20,12,86,52,39,5,62,77,53,22,87,28,23,18,2,64,98,21,95,0,97,22,25,63,9,19,50,45,39,73,79,7,51,48,69,89,14,16,69,83,36,95,14,20,56,98,39,16,77,11,39,59,48,42,61,81,29,15,98,15,42,90,66,54,40,56,92,63,62,22,2,51,40,35,97,90,73,64,91,58,91,74,82,43,43,47,75,35,45,70,67,5,8,78,23,37,23,60,91,29,45,31,75,51,84,93,32,71,41,70,30,4,38,47,31,96,51,1,62,20,10,42,50,48,16,45,23,16,70,15,57,88,54,85,44,12,28,8,52,16,30,27,9,97,30,86,18,31,82,10,78,48,81,51,70,25,30,66,85,45,16,9,24,22,47,47,43,85,82,57,43,45,51,0,47,23,84,0,10,0,65,99,23,38,3,71,28,33,77,82,93,72,10,92,96,18,63,68,11,7,27,85,84,68,15,2,19,37,3,34,40,14,48,21,42,25,24,58,3,29,56,95,89
88,0,78,32,25,97,53,2,85,0,44,31,95,60,35,65,0,95,71,41,13,99,33,85,86,77,95,84,42,71,41,85,17,41,86,95,2,75,38,75,7,39,6,35,18,2,77,21,20,96,10,80,52,43,8,66,75,82,80,51,31,10,53,96,76,37,51,20,95,43,93,1,44,12,82,55,16,34,86,43,97,24,88,37,34,20,64,88,40,24,74,26,65,82,65,34,0,85,53,63,84,62,51,42,26,14,96,5,11,56,75,47,48,53,36,77,7,37,83,30,82,24,89,96,36,68,98,96,8,91,48,4,44,71,50,50,39,60,51,91,11,7,12,17,22,24,14,66,89,19,9,69,58,25,68,67,58,55,74,22,21,59,33,0,85,80,77,54,74,76,79,71,76,76,69,37,48,21,48,51,87,97,57,21,9,56,37,32,12,5,89,88,22,34,48,47,55,79,73,28,43,98,4,81,2,41,65,13,97,76,48,29,73,25,18,27,4,8,24,17,24,72,89,67,62,85,52,81,35,22,51,73,6,36,46,93,58,49,20,12,81,14,64,2,2,35,10,77,88,65,45,92,12,4,53,68,24,40,27,38,19,60,82,49,53,19,78,59,97,88,66,32,81,75,77,48,5,36,58,18,90,17,14,82,27,4,54,87,20,21,53,36,1,55,27,58,78,96,16,22,73,36,81,78,39,80,78,21,9,18,17,36,63,41,57,45,30,12,69,13,34,74,99,1,5,8,12,21,55,90,19,98,87,21,3,41,64,56,50,42,19,0,4,64,82,90,79,85,48,19,3,38,29,96,68,74,52,27,50,26,49,16,36,64,26,36,13,53,25,15,28,92,17,90,43,55,83,66,46,46,5,63,81,29,72,61,2,29,95,93,60,47,27,20,37,21,74,53,3,88,13,80,19,7,46,30,97,84,95,6,74,14,73,90,16,17,94,20,95,92,98,37,89,58,56,57,11,97,94,92,66,10,23,33,68,32,11,53,38,13,22,0,79,27,10,63,75,77,90,93,60,36,40,1,23,52,18,82,27,41,61,55,82,15,67,21,29,32,53,16,37,93,15,11,27,33,79,17,70,47,67,90,40,6,92,81,83,59,50,19,35,16,4,40,82,42,13,8,19,15
